,trials,trial_keys,trial_type
2550,2550,2,low_prob
2551,2551,1,high_prob
2552,2552,3,low_prob
2553,2553,4,low_prob
2554,2554,3,high_prob
2555,2555,4,low_prob
2556,2556,3,high_prob
2557,2557,4,low_prob
2558,2558,3,high_prob
2559,2559,4,low_prob
2560,2560,4,No transition
2561,2561,1,low_prob
2562,2562,3,low_prob
2563,2563,1,low_prob
2564,2564,4,low_prob
2565,2565,3,high_prob
2566,2566,4,low_prob
2567,2567,3,high_prob
2568,2568,4,low_prob
2569,2569,3,high_prob
2570,2570,2,low_prob
2571,2571,1,high_prob
2572,2572,4,low_prob
2573,2573,3,high_prob
2574,2574,2,low_prob
2575,2575,4,low_prob
2576,2576,2,low_prob
2577,2577,3,low_prob
2578,2578,1,low_prob
2579,2579,2,low_prob
2580,2580,2,No transition
2581,2581,1,high_prob
2582,2582,2,low_prob
2583,2583,1,high_prob
2584,2584,4,low_prob
2585,2585,3,high_prob
2586,2586,1,low_prob
2587,2587,2,low_prob
2588,2588,4,low_prob
2589,2589,3,high_prob
2590,2590,2,low_prob
2591,2591,1,high_prob
2592,2592,3,low_prob
2593,2593,1,low_prob
2594,2594,3,low_prob
2595,2595,4,low_prob
2596,2596,3,high_prob
2597,2597,2,low_prob
2598,2598,1,high_prob
2599,2599,2,low_prob
2600,2600,2,No transition
2601,2601,4,low_prob
2602,2602,3,high_prob
2603,2603,2,low_prob
2604,2604,1,high_prob
2605,2605,4,low_prob
2606,2606,3,high_prob
2607,2607,1,low_prob
2608,2608,3,low_prob
2609,2609,4,low_prob
2610,2610,1,low_prob
2611,2611,3,low_prob
2612,2612,2,low_prob
2613,2613,4,low_prob
2614,2614,3,high_prob
2615,2615,1,low_prob
2616,2616,3,low_prob
2617,2617,1,low_prob
2618,2618,2,low_prob
2619,2619,1,high_prob
2620,2620,4,No transition
2621,2621,3,high_prob
2622,2622,1,low_prob
2623,2623,2,low_prob
2624,2624,3,low_prob
2625,2625,2,low_prob
2626,2626,1,high_prob
2627,2627,3,low_prob
2628,2628,4,low_prob
2629,2629,3,high_prob
2630,2630,2,low_prob
2631,2631,1,high_prob
2632,2632,4,low_prob
2633,2633,3,high_prob
2634,2634,2,low_prob
2635,2635,1,high_prob
2636,2636,2,low_prob
2637,2637,1,high_prob
2638,2638,2,low_prob
2639,2639,1,high_prob
2640,2640,4,No transition
2641,2641,2,low_prob
2642,2642,4,low_prob
2643,2643,3,high_prob
2644,2644,4,low_prob
2645,2645,3,high_prob
2646,2646,2,low_prob
2647,2647,4,low_prob
2648,2648,3,high_prob
2649,2649,1,low_prob
2650,2650,2,low_prob
2651,2651,1,high_prob
2652,2652,2,low_prob
2653,2653,1,high_prob
2654,2654,3,low_prob
2655,2655,2,low_prob
2656,2656,4,low_prob
2657,2657,3,high_prob
2658,2658,1,low_prob
2659,2659,3,low_prob
2660,2660,4,No transition
2661,2661,1,low_prob
2662,2662,3,low_prob
2663,2663,4,low_prob
2664,2664,3,high_prob
2665,2665,1,low_prob
2666,2666,4,low_prob
2667,2667,3,high_prob
2668,2668,2,low_prob
2669,2669,1,high_prob
2670,2670,3,low_prob
2671,2671,2,low_prob
2672,2672,1,high_prob
2673,2673,4,low_prob
2674,2674,3,high_prob
2675,2675,4,low_prob
2676,2676,3,high_prob
2677,2677,1,low_prob
2678,2678,3,low_prob
2679,2679,1,low_prob
2680,2680,3,No transition
2681,2681,2,low_prob
2682,2682,3,low_prob
2683,2683,2,low_prob
2684,2684,1,high_prob
2685,2685,3,low_prob
2686,2686,4,low_prob
2687,2687,3,high_prob
2688,2688,1,low_prob
2689,2689,3,low_prob
2690,2690,4,low_prob
2691,2691,1,low_prob
2692,2692,4,low_prob
2693,2693,1,low_prob
2694,2694,3,low_prob
2695,2695,4,low_prob
2696,2696,2,low_prob
2697,2697,1,high_prob
2698,2698,3,low_prob
2699,2699,2,low_prob
2700,2700,2,No transition
2701,2701,1,high_prob
2702,2702,4,low_prob
2703,2703,3,high_prob
2704,2704,1,low_prob
2705,2705,2,low_prob
2706,2706,3,low_prob
2707,2707,1,low_prob
2708,2708,2,low_prob
2709,2709,1,high_prob
2710,2710,3,low_prob
2711,2711,2,low_prob
2712,2712,1,high_prob
2713,2713,4,low_prob
2714,2714,3,high_prob
2715,2715,4,low_prob
2716,2716,3,high_prob
2717,2717,2,low_prob
2718,2718,3,low_prob
2719,2719,2,low_prob
2720,2720,2,No transition
2721,2721,1,high_prob
2722,2722,3,low_prob
2723,2723,2,low_prob
2724,2724,1,high_prob
2725,2725,2,low_prob
2726,2726,4,low_prob
2727,2727,1,low_prob
2728,2728,4,low_prob
2729,2729,3,high_prob
2730,2730,4,low_prob
2731,2731,3,high_prob
2732,2732,2,low_prob
2733,2733,4,low_prob
2734,2734,3,high_prob
2735,2735,2,low_prob
2736,2736,1,high_prob
2737,2737,4,low_prob
2738,2738,2,low_prob
2739,2739,4,low_prob
2740,2740,1,No transition
2741,2741,3,low_prob
2742,2742,4,low_prob
2743,2743,1,low_prob
2744,2744,2,low_prob
2745,2745,3,low_prob
2746,2746,1,low_prob
2747,2747,4,low_prob
2748,2748,3,high_prob
2749,2749,2,low_prob
2750,2750,3,low_prob
2751,2751,1,low_prob
2752,2752,2,low_prob
2753,2753,4,low_prob
2754,2754,3,high_prob
2755,2755,2,low_prob
2756,2756,3,low_prob
2757,2757,1,low_prob
2758,2758,2,low_prob
2759,2759,4,low_prob
2760,2760,3,No transition
2761,2761,2,low_prob
2762,2762,3,low_prob
2763,2763,4,low_prob
2764,2764,3,high_prob
2765,2765,2,low_prob
2766,2766,1,high_prob
2767,2767,3,low_prob
2768,2768,4,low_prob
2769,2769,3,high_prob
2770,2770,1,low_prob
2771,2771,2,low_prob
2772,2772,1,high_prob
2773,2773,2,low_prob
2774,2774,1,high_prob
2775,2775,4,low_prob
2776,2776,3,high_prob
2777,2777,2,low_prob
2778,2778,1,high_prob
2779,2779,2,low_prob
2780,2780,1,No transition
2781,2781,3,low_prob
2782,2782,2,low_prob
2783,2783,4,low_prob
2784,2784,3,high_prob
2785,2785,4,low_prob
2786,2786,3,high_prob
2787,2787,4,low_prob
2788,2788,3,high_prob
2789,2789,4,low_prob
2790,2790,1,low_prob
2791,2791,4,low_prob
2792,2792,3,high_prob
2793,2793,4,low_prob
2794,2794,3,high_prob
2795,2795,2,low_prob
2796,2796,4,low_prob
2797,2797,3,high_prob
2798,2798,1,low_prob
2799,2799,3,low_prob
2800,2800,4,No transition
2801,2801,2,low_prob
2802,2802,3,low_prob
2803,2803,2,low_prob
2804,2804,1,high_prob
2805,2805,4,low_prob
2806,2806,2,low_prob
2807,2807,1,high_prob
2808,2808,2,low_prob
2809,2809,3,low_prob
2810,2810,1,low_prob
2811,2811,2,low_prob
2812,2812,1,high_prob
2813,2813,4,low_prob
2814,2814,3,high_prob
2815,2815,1,low_prob
2816,2816,3,low_prob
2817,2817,1,low_prob
2818,2818,4,low_prob
2819,2819,3,high_prob
2820,2820,2,No transition
2821,2821,1,high_prob
2822,2822,4,low_prob
2823,2823,3,high_prob
2824,2824,2,low_prob
2825,2825,1,high_prob
2826,2826,4,low_prob
2827,2827,3,high_prob
2828,2828,1,low_prob
2829,2829,3,low_prob
2830,2830,2,low_prob
2831,2831,1,high_prob
2832,2832,3,low_prob
2833,2833,2,low_prob
2834,2834,1,high_prob
2835,2835,4,low_prob
2836,2836,2,low_prob
2837,2837,3,low_prob
2838,2838,1,low_prob
2839,2839,4,low_prob
2840,2840,4,No transition
2841,2841,3,high_prob
2842,2842,2,low_prob
2843,2843,1,high_prob
2844,2844,4,low_prob
2845,2845,3,high_prob
2846,2846,4,low_prob
2847,2847,3,high_prob
2848,2848,1,low_prob
2849,2849,2,low_prob
2850,2850,3,low_prob
2851,2851,1,low_prob
2852,2852,2,low_prob
2853,2853,1,high_prob
2854,2854,2,low_prob
2855,2855,4,low_prob
2856,2856,2,low_prob
2857,2857,1,high_prob
2858,2858,4,low_prob
2859,2859,2,low_prob
2860,2860,4,No transition
2861,2861,2,low_prob
2862,2862,1,high_prob
2863,2863,3,low_prob
2864,2864,4,low_prob
2865,2865,3,high_prob
2866,2866,1,low_prob
2867,2867,3,low_prob
2868,2868,2,low_prob
2869,2869,1,high_prob
2870,2870,3,low_prob
2871,2871,2,low_prob
2872,2872,1,high_prob
2873,2873,2,low_prob
2874,2874,4,low_prob
2875,2875,3,high_prob
2876,2876,1,low_prob
2877,2877,2,low_prob
2878,2878,1,high_prob
2879,2879,4,low_prob
2880,2880,1,No transition
2881,2881,4,low_prob
2882,2882,1,low_prob
2883,2883,2,low_prob
2884,2884,1,high_prob
2885,2885,4,low_prob
2886,2886,3,high_prob
2887,2887,1,low_prob
2888,2888,3,low_prob
2889,2889,4,low_prob
2890,2890,3,high_prob
2891,2891,1,low_prob
2892,2892,4,low_prob
2893,2893,3,high_prob
2894,2894,4,low_prob
2895,2895,2,low_prob
2896,2896,3,low_prob
2897,2897,2,low_prob
2898,2898,4,low_prob
2899,2899,3,high_prob
2900,2900,2,No transition
2901,2901,1,high_prob
2902,2902,4,low_prob
2903,2903,3,high_prob
2904,2904,4,low_prob
2905,2905,3,high_prob
2906,2906,2,low_prob
2907,2907,1,high_prob
2908,2908,4,low_prob
2909,2909,3,high_prob
2910,2910,4,low_prob
2911,2911,2,low_prob
2912,2912,1,high_prob
2913,2913,2,low_prob
2914,2914,4,low_prob
2915,2915,3,high_prob
2916,2916,1,low_prob
2917,2917,4,low_prob
2918,2918,3,high_prob
2919,2919,4,low_prob
2920,2920,3,No transition
2921,2921,4,low_prob
2922,2922,2,low_prob
2923,2923,1,high_prob
2924,2924,2,low_prob
2925,2925,1,high_prob
2926,2926,2,low_prob
2927,2927,1,high_prob
2928,2928,2,low_prob
2929,2929,1,high_prob
2930,2930,4,low_prob
2931,2931,1,low_prob
2932,2932,2,low_prob
2933,2933,1,high_prob
2934,2934,4,low_prob
2935,2935,3,high_prob
2936,2936,1,low_prob
2937,2937,3,low_prob
2938,2938,2,low_prob
2939,2939,1,high_prob
2940,2940,1,No transition
2941,2941,2,low_prob
2942,2942,4,low_prob
2943,2943,3,high_prob
2944,2944,4,low_prob
2945,2945,1,low_prob
2946,2946,4,low_prob
2947,2947,3,high_prob
2948,2948,2,low_prob
2949,2949,3,low_prob
2950,2950,2,low_prob
2951,2951,3,low_prob
2952,2952,1,low_prob
2953,2953,3,low_prob
2954,2954,2,low_prob
2955,2955,1,high_prob
2956,2956,4,low_prob
2957,2957,3,high_prob
2958,2958,1,low_prob
2959,2959,3,low_prob
2960,2960,1,No transition
2961,2961,3,low_prob
2962,2962,1,low_prob
2963,2963,3,low_prob
2964,2964,2,low_prob
2965,2965,1,high_prob
2966,2966,4,low_prob
2967,2967,2,low_prob
2968,2968,3,low_prob
2969,2969,4,low_prob
2970,2970,3,high_prob
2971,2971,1,low_prob
2972,2972,2,low_prob
2973,2973,3,low_prob
2974,2974,1,low_prob
2975,2975,4,low_prob
2976,2976,3,high_prob
2977,2977,2,low_prob
2978,2978,1,high_prob
2979,2979,4,low_prob
2980,2980,4,No transition
2981,2981,2,low_prob
2982,2982,3,low_prob
2983,2983,2,low_prob
2984,2984,1,high_prob
2985,2985,3,low_prob
2986,2986,2,low_prob
2987,2987,1,high_prob
2988,2988,4,low_prob
2989,2989,3,high_prob
2990,2990,4,low_prob
2991,2991,3,high_prob
2992,2992,2,low_prob
2993,2993,3,low_prob
2994,2994,2,low_prob
2995,2995,4,low_prob
2996,2996,2,low_prob
2997,2997,3,low_prob
2998,2998,2,low_prob
2999,2999,4,low_prob
3000,3000,4,No transition
3001,3001,2,low_prob
3002,3002,1,high_prob
3003,3003,4,low_prob
3004,3004,3,high_prob
3005,3005,4,low_prob
3006,3006,3,high_prob
3007,3007,1,low_prob
3008,3008,2,low_prob
3009,3009,1,high_prob
3010,3010,3,low_prob
3011,3011,4,low_prob
3012,3012,3,high_prob
3013,3013,4,low_prob
3014,3014,3,high_prob
3015,3015,2,low_prob
3016,3016,1,high_prob
3017,3017,4,low_prob
3018,3018,1,low_prob
3019,3019,4,low_prob
3020,3020,3,No transition
3021,3021,4,low_prob
3022,3022,3,high_prob
3023,3023,2,low_prob
3024,3024,4,low_prob
3025,3025,3,high_prob
3026,3026,4,low_prob
3027,3027,3,high_prob
3028,3028,2,low_prob
3029,3029,1,high_prob
3030,3030,4,low_prob
3031,3031,3,high_prob
3032,3032,2,low_prob
3033,3033,1,high_prob
3034,3034,4,low_prob
3035,3035,3,high_prob
3036,3036,4,low_prob
3037,3037,3,high_prob
3038,3038,4,low_prob
3039,3039,3,high_prob
3040,3040,2,No transition
3041,3041,1,high_prob
3042,3042,3,low_prob
3043,3043,2,low_prob
3044,3044,1,high_prob
3045,3045,4,low_prob
3046,3046,3,high_prob
3047,3047,4,low_prob
3048,3048,3,high_prob
3049,3049,4,low_prob
3050,3050,3,high_prob
3051,3051,1,low_prob
3052,3052,2,low_prob
3053,3053,4,low_prob
3054,3054,2,low_prob
3055,3055,1,high_prob
3056,3056,2,low_prob
3057,3057,4,low_prob
3058,3058,3,high_prob
3059,3059,2,low_prob
3060,3060,2,No transition
3061,3061,1,high_prob
3062,3062,3,low_prob
3063,3063,4,low_prob
3064,3064,3,high_prob
3065,3065,2,low_prob
3066,3066,1,high_prob
3067,3067,4,low_prob
3068,3068,3,high_prob
3069,3069,4,low_prob
3070,3070,3,high_prob
3071,3071,2,low_prob
3072,3072,1,high_prob
3073,3073,2,low_prob
3074,3074,4,low_prob
3075,3075,3,high_prob
3076,3076,4,low_prob
3077,3077,3,high_prob
3078,3078,2,low_prob
3079,3079,1,high_prob
3080,3080,2,No transition
3081,3081,1,high_prob
3082,3082,3,low_prob
3083,3083,1,low_prob
3084,3084,4,low_prob
3085,3085,3,high_prob
3086,3086,2,low_prob
3087,3087,1,high_prob
3088,3088,3,low_prob
3089,3089,4,low_prob
3090,3090,3,high_prob
3091,3091,2,low_prob
3092,3092,1,high_prob
3093,3093,4,low_prob
3094,3094,3,high_prob
3095,3095,1,low_prob
3096,3096,3,low_prob
3097,3097,2,low_prob
3098,3098,3,low_prob
3099,3099,1,low_prob
3100,3100,2,No transition
3101,3101,1,high_prob
3102,3102,2,low_prob
3103,3103,1,high_prob
3104,3104,4,low_prob
3105,3105,1,low_prob
3106,3106,3,low_prob
3107,3107,1,low_prob
3108,3108,4,low_prob
3109,3109,1,low_prob
3110,3110,2,low_prob
3111,3111,1,high_prob
3112,3112,3,low_prob
3113,3113,2,low_prob
3114,3114,1,high_prob
3115,3115,3,low_prob
3116,3116,1,low_prob
3117,3117,2,low_prob
3118,3118,1,high_prob
3119,3119,3,low_prob
3120,3120,4,No transition
3121,3121,3,high_prob
3122,3122,1,low_prob
3123,3123,2,low_prob
3124,3124,1,high_prob
3125,3125,4,low_prob
3126,3126,3,high_prob
3127,3127,1,low_prob
3128,3128,3,low_prob
3129,3129,2,low_prob
3130,3130,1,high_prob
3131,3131,4,low_prob
3132,3132,3,high_prob
3133,3133,1,low_prob
3134,3134,2,low_prob
3135,3135,3,low_prob
3136,3136,2,low_prob
3137,3137,1,high_prob
3138,3138,4,low_prob
3139,3139,2,low_prob
3140,3140,1,No transition
3141,3141,2,low_prob
3142,3142,4,low_prob
3143,3143,3,high_prob
3144,3144,2,low_prob
3145,3145,1,high_prob
3146,3146,2,low_prob
3147,3147,1,high_prob
3148,3148,4,low_prob
3149,3149,2,low_prob
3150,3150,1,high_prob
3151,3151,2,low_prob
3152,3152,1,high_prob
3153,3153,3,low_prob
3154,3154,2,low_prob
3155,3155,4,low_prob
3156,3156,3,high_prob
3157,3157,1,low_prob
3158,3158,4,low_prob
3159,3159,3,high_prob
3160,3160,3,No transition
3161,3161,1,low_prob
3162,3162,3,low_prob
3163,3163,1,low_prob
3164,3164,4,low_prob
3165,3165,3,high_prob
3166,3166,1,low_prob
3167,3167,2,low_prob
3168,3168,1,high_prob
3169,3169,3,low_prob
3170,3170,2,low_prob
3171,3171,3,low_prob
3172,3172,2,low_prob
3173,3173,4,low_prob
3174,3174,3,high_prob
3175,3175,2,low_prob
3176,3176,1,high_prob
3177,3177,3,low_prob
3178,3178,2,low_prob
3179,3179,3,low_prob
3180,3180,2,No transition
3181,3181,1,high_prob
3182,3182,3,low_prob
3183,3183,4,low_prob
3184,3184,1,low_prob
3185,3185,2,low_prob
3186,3186,1,high_prob
3187,3187,3,low_prob
3188,3188,4,low_prob
3189,3189,3,high_prob
3190,3190,1,low_prob
3191,3191,3,low_prob
3192,3192,2,low_prob
3193,3193,4,low_prob
3194,3194,1,low_prob
3195,3195,3,low_prob
3196,3196,2,low_prob
3197,3197,1,high_prob
3198,3198,3,low_prob
3199,3199,2,low_prob
